0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.70710678,0.70710678,0.00000000
0.01000000,0.00000000,0.10000000,-0.00000000,0.00000000,0.70710678,0.70710678,0.00000000
0.02000000,0.00000000,0.20015058,-0.00098550,-0.00000965,0.70710678,0.70710678,0.00000965
0.03000000,0.00000000,0.30049384,-0.00294441,-0.00002866,0.70710678,0.70710678,0.00002866
0.04000000,0.00000000,0.40107512,-0.00586469,-0.00005674,0.70710678,0.70710678,0.00005674
0.05000000,0.00000000,0.50194262,-0.00973434,-0.00009363,0.70710677,0.70710677,0.00009363
0.06000000,0.00000000,0.60314720,-0.01454138,-0.00013905,0.70710677,0.70710677,0.00013905
0.07000000,0.00000000,0.70474206,-0.02027380,-0.00019278,0.70710675,0.70710675,0.00019278
0.08000000,0.00000000,0.80678252,-0.02691956,-0.00025459,0.70710674,0.70710674,0.00025459
0.09000000,0.00000000,0.90932576,-0.03446657,-0.00032427,0.70710671,0.70710671,0.00032427
0.10000000,0.00000000,1.01243064,-0.04290262,-0.00040162,0.70710667,0.70710667,0.00040162
0.11000000,0.00000000,1.11615745,-0.05221542,-0.00048644,0.70710661,0.70710661,0.00048644
0.12000000,0.00000000,1.22056776,-0.06239253,-0.00057858,0.70710654,0.70710654,0.00057858
0.13000000,0.00000000,1.32572420,-0.07342135,-0.00067788,0.70710646,0.70710646,0.00067788
0.14000000,0.00000000,1.43169030,-0.08528911,-0.00078417,0.70710635,0.70710635,0.00078417
0.15000000,0.00000000,1.53853037,-0.09798283,-0.00089734,0.70710621,0.70710621,0.00089734
0.16000000,0.00000000,1.64630927,-0.11148930,-0.00101726,0.70710605,0.70710605,0.00101726
0.17000000,0.00000000,1.75509237,-0.12579509,-0.00114381,0.70710586,0.70710586,0.00114381
0.18000000,0.00000000,1.86494534,-0.14088649,-0.00127690,0.70710563,0.70710563,0.00127690
0.19000000,0.00000000,1.97593406,-0.15674954,-0.00141645,0.70710536,0.70710536,0.00141645
0.20000000,0.00000000,2.08812450,-0.17336996,-0.00156238,0.70710506,0.70710506,0.00156238
0.21000000,0.00000000,2.20158263,-0.19073318,-0.00171461,0.70710470,0.70710470,0.00171461
0.22000000,0.00000000,2.31637431,-0.20882432,-0.00187311,0.70710430,0.70710430,0.00187311
0.23000000,0.00000000,2.43256518,-0.22762815,-0.00203782,0.70710384,0.70710384,0.00203782
0.24000000,0.00000000,2.55022059,-0.24712912,-0.00220871,0.70710333,0.70710333,0.00220871
0.25000000,0.00000000,2.66940554,-0.26731131,-0.00238577,0.70710276,0.70710276,0.00238577
0.26000000,0.00000000,2.79018458,-0.28815846,-0.00256898,0.70710211,0.70710211,0.00256898
0.27000000,0.00000000,2.91262173,-0.30965395,-0.00275835,0.70710140,0.70710140,0.00275835
0.28000000,0.00000000,3.03678045,-0.33178078,-0.00295388,0.70710061,0.70710061,0.00295388
0.29000000,0.00000000,3.16272357,-0.35452157,-0.00315560,0.70709974,0.70709974,0.00315560
0.30000000,0.00000000,3.29051321,-0.37785860,-0.00336354,0.70709878,0.70709878,0.00336354
0.31000000,0.00000000,3.42021077,-0.40177373,-0.00357774,0.70709773,0.70709773,0.00357774
0.32000000,0.00000000,3.55187686,-0.42624848,-0.00379826,0.70709658,0.70709658,0.00379826
0.33000000,0.00000000,3.68557124,-0.45126395,-0.00402516,0.70709532,0.70709532,0.00402516
0.34000000,0.00000000,3.82135282,-0.47680092,-0.00425852,0.70709396,0.70709396,0.00425852
0.35000000,0.00000000,3.95927962,-0.50283974,-0.00449842,0.70709247,0.70709247,0.00449842
0.36000000,0.00000000,4.09940869,-0.52936042,-0.00474497,0.70709086,0.70709086,0.00474497
0.37000000,0.00000000,4.24179615,-0.55634261,-0.00499826,0.70708912,0.70708912,0.00499826
0.38000000,0.00000000,4.38649710,-0.58376558,-0.00525841,0.70708723,0.70708723,0.00525841
0.39000000,0.00000000,4.53356564,-0.61160824,-0.00552557,0.70708519,0.70708519,0.00552557
0.40000000,0.00000000,4.68305483,-0.63984917,-0.00579985,0.70708299,0.70708299,0.00579985
0.41000000,0.00000000,4.83501665,-0.66846659,-0.00608142,0.70708063,0.70708063,0.00608142
0.42000000,0.00000000,4.98950205,-0.69743839,-0.00637044,0.70707808,0.70707808,0.00637044
0.43000000,0.00000000,5.14656085,-0.72674212,-0.00666707,0.70707535,0.70707535,0.00666707
0.44000000,0.00000000,5.30624180,-0.75635501,-0.00697150,0.70707241,0.70707241,0.00697150
0.45000000,0.00000000,5.46859251,-0.78625400,-0.00728391,0.70706926,0.70706926,0.00728391
0.46000000,0.00000000,5.63365948,-0.81641568,-0.00760451,0.70706589,0.70706589,0.00760451
0.47000000,0.00000000,5.80148808,-0.84681638,-0.00793350,0.70706227,0.70706227,0.00793350
0.48000000,0.00000000,5.97212256,-0.87743211,-0.00827112,0.70705841,0.70705841,0.00827112
0.49000000,0.00000000,6.14560600,-0.90823864,-0.00861758,0.70705427,0.70705427,0.00861758
0.50000000,0.00000000,6.32198034,-0.93921142,-0.00897313,0.70704984,0.70704984,0.00897313
0.51000000,0.00000000,6.50128641,-0.97032567,-0.00933800,0.70704512,0.70704512,0.00933800
0.52000000,0.00000000,6.68356384,-1.00155634,-0.00971246,0.70704008,0.70704008,0.00971246
0.53000000,0.00000000,6.86885116,-1.03287812,-0.01009678,0.70703469,0.70703469,0.01009678
0.54000000,0.00000000,7.05718573,-1.06426548,-0.01049121,0.70702895,0.70702895,0.01049121
0.55000000,0.00000000,7.24860377,-1.09569265,-0.01089603,0.70702283,0.70702283,0.01089603
0.56000000,0.00000000,7.44314036,-1.12713361,-0.01131154,0.70701630,0.70701630,0.01131154
