0.00000000,-0.38647640,-1.22776784,-1.28448727
1.00000000,-0.89402583,20.43266797,-0.89070542
2.00000000,1.24794520,51.71825373,2.27157128
3.00000000,1.34172558,79.34021822,11.58746327
4.00000000,1.17820546,106.47531586,22.52508250
5.00000000,0.17413147,130.12428630,38.70516238
6.00000000,0.16425438,158.46039797,50.34112715
7.00000000,-1.03942158,184.44897851,62.09110407
8.00000000,1.58063834,210.85927542,77.25920914
9.00000000,-0.72624356,237.35241045,87.53692601
10.00000000,1.07647218,266.41738174,101.04785878
11.00000000,0.31872305,291.58266262,112.92465539
12.00000000,-0.14488269,318.83814290,125.76048985
13.00000000,-1.72091652,346.29388709,139.09128253
14.00000000,-0.09780202,371.92060468,150.37215631
15.00000000,1.11969876,401.34516975,162.20567215
16.00000000,-0.43664500,427.96090641,173.37898121
17.00000000,0.74040356,455.98492589,184.32473831
18.00000000,-1.10549080,480.04224483,199.09616570
19.00000000,1.35274654,502.60809668,218.34971307
20.00000000,0.28475588,518.02262825,242.02345335
21.00000000,-1.88907297,531.43830383,267.58284739
22.00000000,-0.21223950,546.23170449,294.59535304
23.00000000,1.17581728,557.79791403,320.68224325
24.00000000,-0.08569879,570.09586640,348.77896487
25.00000000,-0.85469886,584.64687775,369.82412152
26.00000000,0.80309302,600.32572492,396.63305026
27.00000000,-0.43982702,612.12810915,425.37319418
28.00000000,1.32168212,626.41066200,449.12260030
29.00000000,0.47960928,640.59936171,473.04759878
30.00000000,-0.24509443,653.90636048,501.01382172
31.00000000,-1.20156878,669.59017787,524.72664869
32.00000000,-1.25700642,682.38794081,552.40617908
33.00000000,-1.42338355,696.14644839,576.91667879
34.00000000,-1.89016527,711.06260830,602.18343019
35.00000000,-0.76849493,726.63707318,627.45433663
36.00000000,-1.61634187,742.80868832,651.05536705
37.00000000,0.11161703,758.45260921,677.03133714
38.00000000,-0.16197722,771.23873296,702.14536992
39.00000000,-1.53127973,787.73197455,726.72300079
40.00000000,-0.00896815,803.42339146,750.19000763
41.00000000,0.30590968,822.20930947,774.08578562
42.00000000,-0.62996976,835.53168781,798.49834076
43.00000000,-1.04752643,855.74166226,823.99073516
44.00000000,0.49918964,870.00654595,846.98182772
45.00000000,0.44745593,887.65416591,871.59429366
46.00000000,1.14786474,905.54322687,895.97444198
47.00000000,0.69192534,921.39759928,917.57334808
48.00000000,1.05978604,939.99568313,938.83927787
49.00000000,0.28144988,961.20832018,963.43659796
50.00000000,0.03622301,977.91682554,983.67047162
51.00000000,4.53247366,1003.72215480,1000.41131613
52.00000000,9.67913667,1032.31002018,1013.03591668
53.00000000,18.71565586,1059.20572419,1014.35952246
54.00000000,31.35841921,1083.94847325,1016.33180941
55.00000000,51.55028675,1110.78478917,1016.59366382
56.00000000,69.67442766,1129.02236509,1017.55660024
57.00000000,94.62161103,1148.26623934,1014.07591766
58.00000000,119.61572030,1164.16153697,1016.49994187
59.00000000,146.98029570,1177.86019408,1013.82760006
60.00000000,176.28210036,1190.50522938,1014.90836957
61.00000000,201.65407922,1203.24836669,1015.63522242
62.00000000,228.39589472,1214.22754978,1016.59840204
63.00000000,257.14819877,1226.72556713,1015.07408588
64.00000000,285.77902980,1237.79267255,1015.56516437
65.00000000,313.00625800,1250.03516357,1015.78800594
66.00000000,340.71427393,1261.75746323,1015.81397630
67.00000000,368.67736590,1274.99018236,1016.38074753
68.00000000,394.49498463,1286.27447261,1015.47862733
69.00000000,422.33192337,1299.59830797,1015.81871139
70.00000000,450.50386308,1308.85722629,1016.05338578
71.00000000,476.76740135,1324.21980675,1015.97040925
72.00000000,503.73784254,1336.20838695,1016.23756478
73.00000000,531.66190490,1347.31782127,1013.56595234
74.00000000,559.78044419,1358.76183183,1014.81117453
75.00000000,587.02578262,1372.24112587,1015.57374134
76.00000000,613.80616101,1382.95127238,1016.50881909
77.00000000,640.51896819,1395.96497226,1016.24648159
78.00000000,668.55433342,1407.07503302,1017.13193707
79.00000000,696.07181222,1419.23455853,1014.59599638
80.00000000,724.40472266,1432.36483859,1015.84460761
81.00000000,750.85399871,1445.24665262,1016.13192220
82.00000000,779.58675789,1455.14551825,1015.33517374
83.00000000,805.99432662,1469.17008627,1014.70891608
84.00000000,832.78518099,1481.20739398,1014.01271658
85.00000000,862.46516811,1492.26613218,1015.44166788
86.00000000,888.68782848,1507.48725104,1015.36974237
87.00000000,917.85876041,1518.67403585,1013.15233486
88.00000000,942.29496347,1530.77505341,1015.17799587
89.00000000,972.29466590,1540.00222422,1015.79368967
90.00000000,998.05158181,1555.25678622,1014.30976403
91.00000000,1025.03567663,1566.11659985,1014.17327859
92.00000000,1052.89302548,1579.42755583,1012.77213743
93.00000000,1080.33087158,1590.96090629,1014.07329652
94.00000000,1107.70092257,1603.16344549,1011.24865080
95.00000000,1135.21723969,1615.55639997,1013.48161987
96.00000000,1161.91048034,1629.80586002,1013.86444097
97.00000000,1190.88028222,1638.30532755,1011.98677080
98.00000000,1219.15189796,1655.00720627,1013.41400014
99.00000000,1246.32119831,1664.21278654,1013.01914412
100.00000000,1271.37124102,1675.33909966,1012.73374909
