0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.70710678,0.70710678,0.00000000
0.00100000,0.00000000,0.01000000,-0.00000000,0.00000000,0.70710678,0.70710678,0.00000000
0.00200000,0.00000000,0.02000151,-0.00000985,-0.00000005,0.70710678,0.70710678,0.00000005
0.00300000,0.00000000,0.03000456,-0.00002955,-0.00000015,0.70710678,0.70710678,0.00000015
0.00400000,0.00000000,0.04000920,-0.00005908,-0.00000031,0.70710678,0.70710678,0.00000031
0.00500000,0.00000000,0.05001546,-0.00009843,-0.00000051,0.70710678,0.70710678,0.00000051
0.00600000,0.00000000,0.06002339,-0.00014758,-0.00000077,0.70710678,0.70710678,0.00000077
0.00700000,0.00000000,0.07003304,-0.00020653,-0.00000108,0.70710678,0.70710678,0.00000108
0.00800000,0.00000000,0.08004443,-0.00027526,-0.00000143,0.70710678,0.70710678,0.00000143
0.00900000,0.00000000,0.09005762,-0.00035377,-0.00000184,0.70710678,0.70710678,0.00000184
0.01000000,0.00000000,0.10007264,-0.00044203,-0.00000229,0.70710678,0.70710678,0.00000229
0.01100000,0.00000000,0.11008954,-0.00054004,-0.00000280,0.70710678,0.70710678,0.00000280
0.01200000,0.00000000,0.12010836,-0.00064778,-0.00000335,0.70710678,0.70710678,0.00000335
0.01300000,0.00000000,0.13012915,-0.00076524,-0.00000396,0.70710678,0.70710678,0.00000396
0.01400000,0.00000000,0.14015195,-0.00089242,-0.00000461,0.70710678,0.70710678,0.00000461
0.01500000,0.00000000,0.15017680,-0.00102929,-0.00000531,0.70710678,0.70710678,0.00000531
0.01600000,0.00000000,0.16020374,-0.00117586,-0.00000606,0.70710678,0.70710678,0.00000606
0.01700000,0.00000000,0.17023283,-0.00133209,-0.00000686,0.70710678,0.70710678,0.00000686
0.01800000,0.00000000,0.18026410,-0.00149799,-0.00000770,0.70710678,0.70710678,0.00000770
0.01900000,0.00000000,0.19029760,-0.00167354,-0.00000859,0.70710678,0.70710678,0.00000859
0.02000000,0.00000000,0.20033339,-0.00185873,-0.00000953,0.70710678,0.70710678,0.00000953
0.02100000,0.00000000,0.21037149,-0.00205355,-0.00001052,0.70710678,0.70710678,0.00001052
0.02200000,0.00000000,0.22041196,-0.00225798,-0.00001155,0.70710678,0.70710678,0.00001155
0.02300000,0.00000000,0.23045485,-0.00247201,-0.00001263,0.70710678,0.70710678,0.00001263
0.02400000,0.00000000,0.24050020,-0.00269564,-0.00001376,0.70710678,0.70710678,0.00001376
0.02500000,0.00000000,0.25054805,-0.00292884,-0.00001494,0.70710678,0.70710678,0.00001494
0.02600000,0.00000000,0.26059846,-0.00317162,-0.00001616,0.70710678,0.70710678,0.00001616
0.02700000,0.00000000,0.27065148,-0.00342395,-0.00001742,0.70710678,0.70710678,0.00001742
0.02800000,0.00000000,0.28070714,-0.00368582,-0.00001873,0.70710678,0.70710678,0.00001873
0.02900000,0.00000000,0.29076551,-0.00395722,-0.00002009,0.70710678,0.70710678,0.00002009
0.03000000,0.00000000,0.30082662,-0.00423814,-0.00002149,0.70710678,0.70710678,0.00002149
0.03100000,0.00000000,0.31089053,-0.00452858,-0.00002294,0.70710678,0.70710678,0.00002294
0.03200000,0.00000000,0.32095728,-0.00482850,-0.00002443,0.70710678,0.70710678,0.00002443
0.03300000,0.00000000,0.33102692,-0.00513792,-0.00002596,0.70710678,0.70710678,0.00002596
0.03400000,0.00000000,0.34109950,-0.00545680,-0.00002754,0.70710678,0.70710678,0.00002754
0.03500000,0.00000000,0.35117508,-0.00578514,-0.00002917,0.70710678,0.70710678,0.00002917
0.03600000,0.00000000,0.36125370,-0.00612294,-0.00003084,0.70710678,0.70710678,0.00003084
0.03700000,0.00000000,0.37133541,-0.00647017,-0.00003255,0.70710678,0.70710678,0.00003255
0.03800000,0.00000000,0.38142027,-0.00682682,-0.00003431,0.70710678,0.70710678,0.00003431
0.03900000,0.00000000,0.39150831,-0.00719289,-0.00003610,0.70710678,0.70710678,0.00003610
0.04000000,0.00000000,0.40159960,-0.00756836,-0.00003795,0.70710678,0.70710678,0.00003795
0.04100000,0.00000000,0.41169418,-0.00795322,-0.00003983,0.70710678,0.70710678,0.00003983
0.04200000,0.00000000,0.42179211,-0.00834745,-0.00004176,0.70710678,0.70710678,0.00004176
0.04300000,0.00000000,0.43189343,-0.00875105,-0.00004373,0.70710678,0.70710678,0.00004373
0.04400000,0.00000000,0.44199821,-0.00916401,-0.00004574,0.70710678,0.70710678,0.00004574
0.04500000,0.00000000,0.45210648,-0.00958630,-0.00004779,0.70710678,0.70710678,0.00004779
0.04600000,0.00000000,0.46221830,-0.01001793,-0.00004989,0.70710678,0.70710678,0.00004989
0.04700000,0.00000000,0.47233373,-0.01045887,-0.00005203,0.70710678,0.70710678,0.00005203
0.04800000,0.00000000,0.48245282,-0.01090912,-0.00005421,0.70710678,0.70710678,0.00005421
0.04900000,0.00000000,0.49257562,-0.01136867,-0.00005643,0.70710678,0.70710678,0.00005643
0.05000000,0.00000000,0.50270218,-0.01183749,-0.00005869,0.70710678,0.70710678,0.00005869
0.05100000,0.00000000,0.51283256,-0.01231559,-0.00006099,0.70710678,0.70710678,0.00006099
0.05200000,0.00000000,0.52296680,-0.01280295,-0.00006334,0.70710678,0.70710678,0.00006334
0.05300000,0.00000000,0.53310497,-0.01329955,-0.00006572,0.70710678,0.70710678,0.00006572
0.05400000,0.00000000,0.54324712,-0.01380539,-0.00006814,0.70710678,0.70710678,0.00006814
0.05500000,0.00000000,0.55339330,-0.01432045,-0.00007061,0.70710678,0.70710678,0.00007061
0.05600000,0.00000000,0.56354356,-0.01484472,-0.00007311,0.70710678,0.70710678,0.00007311
0.05700000,0.00000000,0.57369796,-0.01537819,-0.00007566,0.70710678,0.70710678,0.00007566
0.05800000,0.00000000,0.58385656,-0.01592085,-0.00007824,0.70710678,0.70710678,0.00007824
0.05900000,0.00000000,0.59401941,-0.01647269,-0.00008086,0.70710678,0.70710678,0.00008086
0.06000000,0.00000000,0.60418656,-0.01703369,-0.00008352,0.70710678,0.70710678,0.00008352
0.06100000,0.00000000,0.61435807,-0.01760384,-0.00008622,0.70710678,0.70710678,0.00008622
0.06200000,0.00000000,0.62453400,-0.01818313,-0.00008896,0.70710678,0.70710678,0.00008896
0.06300000,0.00000000,0.63471439,-0.01877154,-0.00009174,0.70710678,0.70710678,0.00009174
0.06400000,0.00000000,0.64489932,-0.01936908,-0.00009456,0.70710677,0.70710677,0.00009456
0.06500000,0.00000000,0.65508882,-0.01997572,-0.00009741,0.70710677,0.70710677,0.00009741
0.06600000,0.00000000,0.66528296,-0.02059145,-0.00010031,0.70710677,0.70710677,0.00010031
0.06700000,0.00000000,0.67548180,-0.02121626,-0.00010324,0.70710677,0.70710677,0.00010324
0.06800000,0.00000000,0.68568539,-0.02185014,-0.00010620,0.70710677,0.70710677,0.00010620
0.06900000,0.00000000,0.69589378,-0.02249307,-0.00010921,0.70710677,0.70710677,0.00010921
0.07000000,0.00000000,0.70610704,-0.02314506,-0.00011225,0.70710677,0.70710677,0.00011225
0.07100000,0.00000000,0.71632522,-0.02380607,-0.00011533,0.70710677,0.70710677,0.00011533
0.07200000,0.00000000,0.72654838,-0.02447610,-0.00011845,0.70710677,0.70710677,0.00011845
0.07300000,0.00000000,0.73677658,-0.02515515,-0.00012160,0.70710677,0.70710677,0.00012160
0.07400000,0.00000000,0.74700987,-0.02584319,-0.00012479,0.70710677,0.70710677,0.00012479
0.07500000,0.00000000,0.75724830,-0.02654021,-0.00012802,0.70710677,0.70710677,0.00012802
