1190000000,118,1190000000,-3.90110030155e-12,1.18096218716e-11,6.85760655745e-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57653652156e-16,-8.82369556952e-17,-3.0451006196e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3147047065e-10,-7.64613418531e-11,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200000000,119,1200000000,-3.90109991071e-12,1.18096210949e-11,6.85760642908e-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81668492246e-17,-1.5534529355e-16,-2.5673923403e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31469793961e-10,-7.64648139295e-11,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210000000,120,1210000000,-3.9011001321e-12,1.1809621948e-11,6.85760646481e-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.42781834825e-17,1.70619261109e-16,7.14558215346e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31465186185e-10,-7.6459926599e-11,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220000000,121,1220000000,-3.9011015515e-12,1.18096211766e-11,6.85760642766e-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.83878398669e-16,-1.54264798245e-16,-7.42912722514e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.314715386e-10,-7.64599233423e-11,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230000000,122,1230000000,-3.90110143131e-12,1.1809623031e-11,6.85760638375e-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40371163837e-17,3.70874610264e-16,-8.78311621204e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3146444414e-10,-7.6463581751e-11,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240000000,123,1240000000,-3.90110122071e-12,1.18096219155e-11,6.85760628612e-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21196164153e-17,-2.23100850797e-16,-1.95264089839e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31472603906e-10,-7.64609496919e-11,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250000000,124,1250000000,-3.90110222678e-12,1.18096239604e-11,6.85760627155e-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.01213946471e-16,4.08981418755e-16,-2.91368010178e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3146415901e-10,-7.64604460895e-11,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260000000,125,1260000000,-3.90110385409e-12,1.18096221139e-11,6.85760616565e-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.25461308153e-16,-3.69310355503e-16,-2.11788232737e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31474195971e-10,-7.6459819553e-11,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270000000,126,1270000000,-3.90110436005e-12,1.18096216897e-11,6.85760611393e-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.01192724061e-16,-8.4838317097e-17,-1.03448011313e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31466449937e-10,-7.64638544437e-11,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280000000,127,1280000000,-3.90110421797e-12,1.18096204088e-11,6.85760605449e-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84154820779e-17,-2.56178189521e-16,-1.18887519114e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31470989031e-10,-7.64630420251e-11,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
